name|team|ip|w|sv|hld|era|whip|so|hr|qs|er|h|bb|hbp|bf
Brant Hurter|DET|31.7|4|0|1|2.56|1.04|21|1|0|9|20|13|1|126
Gordon Graceffo|STL|77.3|8|1|7|2.56|1.05|58|5|0|22|48|33|3|306
Parker Messick|CLE|178.3|12|0|0|2.57|1.04|186|17|14|51|138|47|4|711
David Bednar|NYY|66.3|7|34|0|2.58|1.04|74|4|0|19|51|18|2|268
Jacob Waguespack|DET|41.7|1|0|5|2.59|0.91|28|6|0|12|22|16|1|163
Jack Weisenburger|NYM|10.3|0|0|0|2.61|1.16|11|0|0|3|9|3|0|42
Anthony Bender|MIA|34.3|1|2|8|2.62|0.96|41|1|0|10|21|12|3|140
Max Fried|NYY|106.0|5|0|0|2.63|0.98|100|4|8|31|73|31|2|407
Spencer Miles|TOR|91.7|6|2|4|2.65|1.09|87|5|0|27|76|24|1|370
Tyler Samaniego|BOS|20.3|0|0|1|2.66|1.48|17|1|0|6|22|8|2|90
Brock Stewart|LAD|23.7|1|1|7|2.66|1.01|21|3|0|7|15|9|0|91
Mason Montgomery|PIT|64.0|6|14|9|2.67|1.03|97|5|0|19|41|25|1|259
Max Meyer|MIA|111.0|9|0|0|2.68|1.14|121|11|7|33|85|41|7|462
Raisel Iglesias|ATL|57.0|1|33|0|2.68|1.12|60|6|0|17|47|17|1|229
Taylor Clarke|ARI|70.3|2|0|13|2.69|0.91|43|6|0|21|50|14|3|270
Scott Blewett|ATH|33.3|2|0|2|2.7|1.29|30|2|0|10|32|11|0|140
Hunter Gaddis|CLE|56.7|4|1|30|2.7|1.2|53|5|0|17|47|21|3|239
Parker Mushinski|COL|6.7|1|0|2|2.7|2.1|0|0|0|2|9|5|0|34
PJ Poulin|WSH|36.7|3|3|7|2.7|1.31|25|4|0|11|27|21|1|153
Tarik Skubal|LAD|146.7|10|0|0|2.7|0.95|173|13|15|44|115|25|5|572
Drew Rasmussen|TBR|165.3|15|0|0|2.72|0.93|163|14|17|50|124|29|7|645
Colin Holderman|CLE|52.7|6|1|11|2.73|1.04|50|1|0|16|35|20|10|222
Trevor Williams|TEX|26.3|2|0|1|2.73|1.18|30|3|0|8|22|9|2|110
Walbert Ureña|LAA|144.3|9|0|1|2.74|1.21|140|9|13|44|107|67|8|605
Ben Peoples|TEX|16.3|0|0|0|2.76|1.35|10|3|0|5|14|8|1|68
Trevor Megill|MIL|58.7|3|28|7|2.76|0.92|66|1|0|18|39|15|1|232
Tyler Holton|DET|71.3|2|2|14|2.78|1.22|55|8|0|22|70|17|6|296
Erik Sabrowski|CLE|45.3|5|1|25|2.78|1.19|70|3|0|14|25|29|2|191
Tayler Saucedo|LAA|19.3|0|0|9|2.79|1.03|22|1|0|6|15|5|2|78
Sonny Gray|BOS|163.0|17|0|0|2.82|1.16|146|16|19|51|144|45|5|661
Tanner Scott|LAD|60.7|1|22|13|2.82|1.01|77|4|0|19|47|14|1|240
Alex Vesia|LAD|54.0|2|3|20|2.83|1.13|67|4|0|17|30|31|0|224
Jack Sinclair|WSH|6.3|1|1|0|2.84|1.11|5|0|0|2|3|4|2|27
Luke Weaver|PIT|57.0|2|1|22|2.84|0.98|59|5|0|18|41|15|3|227
Edgardo Henriquez|LAD|60.0|4|2|11|2.85|1.03|71|1|0|19|37|25|6|242
Adrian Morejon|SDP|82.0|9|3|26|2.85|1.06|101|4|0|26|63|24|5|334
Chase Burns|CIN|154.3|15|0|0|2.86|1.17|185|17|11|49|124|56|1|630
Jesús Luzardo|PHI|178.7|14|0|0|2.87|1.08|221|15|17|57|141|52|11|727
Eduardo Rodriguez|ARI|183.7|15|0|0|2.89|1.23|140|18|18|59|164|62|1|761
Cal Quantrill|TEX|108.7|9|0|0|2.9|1.05|81|13|8|35|89|25|6|439
William Kempner|MIA|12.3|1|0|0|2.92|0.97|14|1|0|4|8|4|2|50
Erik Miller|BOS|49.3|4|5|14|2.92|1.38|73|3|0|16|35|33|4|217
Cristopher Sánchez|PHI|193.7|17|0|0|2.93|1.22|215|17|20|63|193|44|6|805
Brennan Bernardino|COL|61.3|4|1|13|2.93|1.16|46|5|0|20|56|15|5|257
Nick Martinez|TBR|171.3|15|0|0|2.94|1.07|101|21|15|56|159|24|3|682
Carlos Rodón|NYY|76.3|6|0|0|2.95|1.13|83|7|5|25|48|38|2|315
Brooks Raley|PHI|51.7|5|1|16|2.96|1.18|51|6|0|17|43|18|3|216
Brandon Woodruff|MIL|45.3|2|0|0|2.98|0.84|47|5|3|15|28|10|1|174
Ryan Rolison|CHC|60.3|9|2|7|2.98|1.26|51|6|0|20|49|27|0|243
Zack Wheeler|PHI|150.3|13|0|0|2.99|1.06|177|20|16|50|113|46|4|599
Bradley Blalock|MIA|6.0|0|0|0|3.0|1.5|6|1|0|2|7|2|0|26
Jhony Brito|SDP|9.0|0|0|1|3.0|0.89|6|2|0|3|7|1|0|35
Zach Brzykcy|MIA|3.0|0|0|0|3.0|1.67|2|0|0|1|3|2|0|12
Yennier Cano|BAL|48.0|3|3|13|3.0|1.06|43|2|0|16|39|12|3|198
Brian Keller|PHI|3.0|0|0|0|3.0|0.67|3|1|0|1|2|0|0|11
Yohan Ramírez|PIT|81.0|7|2|9|3.0|1.21|95|4|0|27|55|43|12|345
Marco Raya|MIN|6.0|0|0|0|3.0|1.33|4|1|0|2|5|3|0|25
Blake Walston|ARI|3.0|1|0|0|3.0|1.33|2|0|0|1|1|3|0|13
Payton Tolle|BOS|143.0|9|0|0|3.02|1.07|166|15|13|48|115|38|5|575
Cade Cavalli|WSH|169.7|13|0|0|3.02|1.16|200|18|18|57|148|48|16|706
Bryan Hudson|CHW|65.3|5|8|10|3.03|1.21|59|5|0|22|62|17|4|269
Michael King|SDP|181.0|12|0|0|3.03|1.16|154|20|18|61|142|68|12|736
Tim Herrin|CLE|53.3|3|0|15|3.04|1.26|51|5|0|18|41|26|5|224
Nate Pearson|KCR|44.0|2|4|6|3.07|1.25|40|1|0|15|34|21|6|186
Martín Pérez|ATL|137.7|9|0|0|3.07|1.26|100|13|6|47|113|60|3|575
Michael Petersen|MIA|61.3|3|1|25|3.08|1.11|74|5|0|21|41|27|3|249
Randy Dobnak|KCR|73.0|3|0|0|3.08|1.33|48|7|3|25|72|25|3|308
Dylan Lee|ATL|64.0|6|0|30|3.09|0.95|75|3|0|22|45|16|0|250
José Fermin|LAA|52.0|4|1|8|3.12|1.29|61|6|0|18|43|24|4|226
Chad Patrick|MIL|103.7|9|6|10|3.13|1.2|93|10|1|36|82|42|4|426
Samy Natera Jr.|LAA|31.7|1|3|5|3.13|1.11|48|1|0|11|22|13|2|131
Fernando Cruz|NYY|54.7|4|2|19|3.13|1.34|67|7|0|19|41|32|2|234
Julian Garcia|CIN|46.0|2|2|3|3.13|1.04|41|7|0|16|29|19|1|179
Tyler Schweitzer|CHW|37.3|1|1|2|3.13|1.31|18|3|0|13|37|12|0|154
John Schreiber|NYY|57.3|2|2|14|3.14|1.2|39|7|0|20|43|26|1|230
Gabe Speier|SEA|43.0|2|1|21|3.14|1.14|40|5|0|15|34|15|5|180
Huascar Brazobán|CHW|62.7|5|0|11|3.16|1.13|54|5|0|22|42|29|1|252
Evan Sisk|PIT|42.7|1|0|5|3.16|1.31|48|2|0|15|33|23|9|186
Carter Baumler|TEX|5.7|0|0|0|3.18|1.76|6|1|0|2|4|6|1|27
Burch Smith|DET|17.0|0|0|0|3.18|1.47|20|2|0|6|18|7|0|73
Nolan McLean|NYM|172.7|11|0|0|3.18|1.19|189|17|19|61|137|69|15|722
Rico Garcia|BAL|65.0|5|9|18|3.18|1.0|66|9|0|23|43|22|2|259
Jack Dreyer|LAD|59.3|5|2|11|3.19|1.13|68|7|0|21|45|22|2|242
Jovani Morán|BOS|64.0|2|0|5|3.23|1.11|69|9|0|23|39|32|2|264
Sean Newcomb|CHW|86.0|2|4|11|3.24|1.21|78|4|0|31|71|33|8|357
Luis Medina|ATH|69.3|5|0|12|3.25|1.38|89|7|0|25|60|36|4|300
Clay Holmes|CHC|97.0|6|0|0|3.25|1.16|75|6|7|35|74|39|2|399
Braydon Fisher|TOR|74.7|3|1|13|3.25|1.26|73|8|0|27|52|42|3|305
Tyron Guerrero|BOS|38.7|1|0|18|3.26|1.14|36|2|0|14|37|7|2|159
Ranger Suarez|BOS|143.3|8|0|0|3.27|1.2|135|9|9|52|127|45|7|593
Sam Hentges|SFG|33.0|1|0|10|3.27|1.61|35|0|0|12|30|23|4|154
Daniel Lynch IV|KCR|76.7|6|1|13|3.29|1.07|52|6|0|28|59|23|3|312
Tejay Antone|CIN|52.0|3|1|10|3.29|1.1|54|6|0|19|41|16|7|222
Tyler Alexander|TEX|68.3|5|4|13|3.29|1.26|58|3|0|25|66|20|4|290
Ty Madden|DET|41.0|1|0|1|3.29|1.05|41|4|0|15|30|13|2|167
Mark Manfredi|COL|13.7|1|0|0|3.29|1.54|14|0|0|5|12|9|0|60
Mason Fluharty|TOR|60.0|6|1|17|3.3|1.25|65|6|0|22|49|26|1|253
Nick Pivetta|SDP|30.0|3|0|0|3.3|1.0|35|2|0|11|23|7|0|120
Zack Kelly|BOS|16.3|0|0|3|3.31|1.29|14|1|0|6|14|7|1|71
Aaron Ashby|MIL|84.3|13|2|15|3.31|1.39|111|8|0|31|76|41|2|367
Drew Sommers|DET|38.0|2|0|13|3.32|1.21|58|3|0|14|33|13|3|161
Joe Mantiply|TOR|27.0|2|0|1|3.33|1.22|22|3|0|10|28|5|1|111
Chase Silseth|TEX|56.7|3|0|17|3.34|1.46|68|5|0|21|49|34|4|253
Kendry Rojas|MIN|29.7|1|0|1|3.34|1.52|34|2|0|11|23|22|1|130
Greg Weissert|BOS|59.3|3|1|8|3.34|1.23|59|8|0|22|55|18|2|248
Michael Wacha|KCR|188.7|9|0|0|3.34|1.1|149|27|20|70|158|49|7|760
Hogan Harris|ATH|67.3|4|15|13|3.34|1.43|85|8|0|25|56|40|5|299
Kenley Jansen|DET|43.0|4|21|1|3.35|1.09|49|7|0|16|24|23|1|174
Keaton Winn|SFG|43.0|2|1|14|3.35|1.19|33|3|0|16|34|17|3|176
Trent Thornton|CHC|48.3|5|3|6|3.35|1.2|31|8|0|18|41|17|3|196
Andrew Alvarez|WSH|102.0|2|1|2|3.35|1.27|99|5|3|38|83|47|3|427
Jonathan Bowlan|PHI|56.3|2|2|14|3.36|1.03|73|8|0|21|43|15|4|229
Grant Anderson|MIL|59.0|3|0|5|3.36|1.12|52|8|0|22|43|23|1|235
Shane McClanahan|TBR|118.0|10|0|0|3.36|1.12|106|10|4|44|93|39|4|487
Reid Detmers|LAA|174.0|6|0|0|3.36|1.05|199|18|15|65|136|46|5|697
Cooper Criswell|SEA|37.3|3|1|3|3.38|1.29|30|3|0|14|37|11|1|153
Kade Strowd|ARI|2.7|0|0|0|3.38|2.63|1|0|0|1|2|5|0|14
Tyler Uberstine|BOS|2.7|0|0|0|3.38|1.5|2|1|0|1|3|1|0|11
Zac Thornton|NYM|79.3|5|0|0|3.4|1.15|59|13|8|30|74|17|3|318
Kirby Yates|PIT|39.7|2|3|1|3.4|1.21|47|3|0|15|31|17|4|169
AJ Blubaugh|HOU|92.0|5|1|11|3.42|1.22|92|13|0|35|73|39|3|383
Jonah Tong|NYM|21.0|2|0|0|3.43|1.19|20|2|1|8|16|9|1|91
Hunter Brown|HOU|97.0|6|0|0|3.43|1.29|110|11|7|37|76|49|4|406
Connelly Early|BOS|91.7|7|0|0|3.44|1.25|93|15|7|35|81|34|9|390
Tyler Kinley|DET|55.0|7|1|14|3.44|1.16|47|9|0|21|38|26|3|223
Tyler Phillips|MIA|122.7|5|2|0|3.45|1.31|99|17|2|47|109|52|3|520
Trevor Richards|CHW|75.7|0|1|1|3.45|1.14|68|11|0|29|63|23|1|313
Michael Soroka|ARI|104.3|8|0|0|3.45|1.13|101|8|7|40|92|26|6|429
Tyler Glasnow|LAD|67.7|5|0|0|3.46|0.96|87|7|6|26|42|23|1|264
Dax Fulton|MIA|26.0|2|0|0|3.46|1.31|26|1|0|10|19|15|1|110
Tim Mayza|PHI|65.0|3|0|2|3.46|1.11|63|6|0|25|55|17|1|260
Sean Burke|CHW|161.0|9|0|0|3.47|1.2|173|18|10|62|135|58|8|669
Jacob Webb|CHC|64.7|6|9|8|3.48|1.27|70|10|0|25|58|24|1|275
Jeremiah Estrada|SDP|31.0|2|1|12|3.48|1.16|38|2|0|12|20|16|0|126
Grant Holmes|ATL|141.7|9|0|0|3.49|1.3|110|20|9|55|125|59|3|601
Calvin Faucher|MIA|64.3|5|3|17|3.5|1.32|68|1|0|25|50|35|3|276
Dylan Smith|SFG|36.0|0|4|7|3.5|1.47|42|3|0|14|33|20|2|162
Jeff Hoffman|MIN|64.0|6|5|21|3.52|1.31|100|4|0|25|57|27|6|282
Brent Suter|ATL|87.0|2|0|3|3.52|1.26|74|9|0|34|85|25|1|363
Tyler Davis|CHW|30.7|2|1|0|3.52|1.17|26|2|0|12|20|16|0|123
Ryan Fernandez|STL|23.0|1|0|2|3.52|1.3|28|2|0|9|19|11|0|100
Blake Treinen|LAD|28.0|4|1|6|3.54|1.36|31|3|0|11|27|11|1|121
Lake Bachar|PIT|81.3|1|2|1|3.54|1.13|84|13|0|32|57|35|5|336
Emilio Pagán|CIN|40.7|5|24|0|3.54|1.03|43|7|0|16|31|11|4|166
Justin Bruihl|STL|73.7|1|0|11|3.54|1.34|52|4|0|29|72|27|11|328
José Soriano|TOR|169.3|12|0|0|3.56|1.27|159|16|11|67|143|72|7|706
Emerson Hancock|SEA|138.7|7|0|0|3.57|1.14|126|20|12|55|126|32|7|566
Keider Montero|DET|151.0|9|1|0|3.58|1.05|102|17|9|60|123|36|6|611
JT Brubaker|SFG|60.3|0|2|3|3.58|1.24|39|5|0|24|49|26|2|250
Kent Emanuel|CIN|5.0|0|0|0|3.6|1.6|4|0|0|2|5|3|1|23
Gregory Santos|SFG|5.0|0|0|0|3.6|1.6|1|0|0|2|5|3|0|22
Ben Williamson|TBR|5.0|0|0|0|3.6|1.2|0|1|0|2|5|1|0|21
Ryan Yarbrough|NYY|60.0|2|3|2|3.6|1.17|43|3|0|24|48|22|4|251
Robbie Ray|SDP|162.3|13|0|0|3.6|1.33|138|22|12|65|133|83|2|685
Ryan Weathers|NYY|137.3|5|0|0|3.6|1.22|143|18|9|55|130|38|3|568
Andrew Kittredge|BAL|47.3|3|10|9|3.61|1.37|39|6|0|19|54|11|0|210
Quinn Mathews|STL|37.3|2|0|0|3.62|1.39|36|3|2|15|36|16|1|162
Drew Anderson|DET|102.0|5|2|6|3.62|1.29|109|14|0|41|89|43|6|434
Blas Castaño|COL|27.3|2|0|0|3.62|1.32|21|4|0|11|27|9|2|111
Javier Assad|CHC|91.7|6|2|0|3.63|1.17|60|16|1|37|81|26|3|369
Gerrit Cole|NYY|121.3|9|0|0|3.63|1.1|123|21|12|49|112|22|2|497
Brandon Young|BAL|145.7|9|0|0|3.65|1.37|118|21|12|59|145|55|4|629
Braxton Ashcraft|PIT|165.3|14|0|0|3.65|1.09|173|22|13|67|145|35|7|667
Trey Yesavage|TOR|93.7|5|0|0|3.65|1.14|91|10|7|38|61|46|2|386
Kyle Leahy|STL|138.0|10|0|0|3.65|1.34|129|15|6|56|144|41|5|587
Jakob Junis|TEX|51.7|1|6|18|3.66|1.22|37|4|0|21|49|14|5|220
JoJo Romero|MIL|51.7|2|0|21|3.66|1.3|49|7|0|21|49|18|4|222
Hunter Dobbins|STL|54.0|3|1|0|3.67|1.35|52|7|2|22|49|24|2|231
George Klassen|LAA|27.0|2|0|0|3.67|1.63|24|2|2|11|23|21|1|125
José A. Ferrer|SEA|61.3|4|3|13|3.67|1.43|50|6|0|25|70|18|7|276
Bryse Wilson|MIL|34.3|0|0|0|3.67|1.28|30|3|0|14|41|3|2|145
Foster Griffin|CLE|166.7|15|0|0|3.67|1.19|151|23|14|68|154|45|10|693
Will Klein|LAD|41.7|3|2|12|3.67|1.56|49|3|0|17|44|21|3|189
Matt Festa|CLE|63.7|2|1|7|3.68|1.3|69|6|0|26|64|19|6|276
Wandy Peralta|SDP|73.3|3|0|4|3.68|1.36|48|6|0|30|77|23|3|308
Evan Phillips|LAD|22.0|2|1|7|3.68|1.23|26|5|0|9|21|6|1|93
Zach Pop|PHI|7.3|0|0|0|3.68|1.09|6|0|0|3|5|3|1|31
Logan Gilbert|SEA|178.0|12|0|0|3.69|1.06|194|28|14|73|143|46|7|713
Casey Mize|SDP|124.3|6|0|0|3.69|1.14|107|14|10|51|111|31|2|510
Peter Lambert|HOU|151.0|8|0|0|3.7|1.23|147|15|10|62|128|57|12|641
Andre Pallante|STL|151.0|12|0|0|3.7|1.26|104|11|9|62|143|47|6|629
Justin Wrobleski|LAD|136.3|11|0|0|3.7|1.13|114|21|12|56|123|31|5|561
Hayden Wesneski|HOU|48.7|5|0|0|3.7|1.13|38|4|4|20|39|16|2|198
