name|team|ip|w|sv|hld|era|whip|so|hr|qs|er|h|bb|hbp|bf
Vince Velasquez|CHC|3.3|0|0|0|0.0|0.3|1|0|0|0|1|0|0|11
Cameron Weston|BAL|1.0|0|0|0|0.0|1.0|1|0|0|0|0|1|0|3
Trevor Williams|WSH|5.0|0|0|0|0.0|1.2|7|0|0|0|5|1|1|22
Guillo Zuñiga|NYM|1.0|0|0|0|0.0|1.0|1|0|0|0|0|1|0|4
Matt Brash|SEA|16.7|3|0|6|0.54|0.84|15|0|0|1|8|6|3|64
Robert Suarez|ATL|32.0|4|4|12|0.56|0.84|26|1|0|2|21|6|0|121
Mason Miller|SDP|47.3|4|28|0|0.76|0.8|88|0|0|4|22|16|1|179
Gerardo Carrillo|ARI|9.0|2|0|0|1.0|1.11|10|0|0|1|6|4|0|35
Yerry De los Santos|NYY|8.7|0|0|0|1.04|1.38|7|1|0|1|8|4|0|38
Louis Varland|TOR|56.7|3|24|5|1.11|1.02|73|1|0|7|42|16|0|222
Randy Dobnak|KCR|31.0|2|0|0|1.16|1.19|15|2|1|4|24|13|0|127
Josh Hader|HOU|23.0|3|15|0|1.17|0.87|34|1|0|3|10|10|0|89
Alimber Santa|HOU|15.3|0|0|0|1.17|0.91|9|1|0|2|8|6|0|59
Daniel Duarte|NYM|13.3|0|0|1|1.35|0.75|12|1|0|2|7|3|1|49
Brian Fitzpatrick|MIL|6.7|0|0|0|1.35|1.5|5|0|0|1|7|3|0|30
Brent Headrick|NYY|58.0|6|0|16|1.4|1.1|69|2|0|9|45|19|0|234
Bryan Baker|TBR|44.3|1|32|2|1.42|0.83|48|2|0|7|22|15|1|170
Carl Edwards Jr.|NYM|6.0|0|0|0|1.5|1.17|11|1|0|1|3|4|0|25
Marco Gonzales|TEX|6.0|0|1|0|1.5|1.83|3|0|0|1|7|4|0|28
Elieser Hernández|ATL|6.0|1|1|0|1.5|1.67|6|1|0|1|6|4|0|28
Logan VanWey|HOU|6.0|1|0|0|1.5|0.83|5|0|0|1|5|0|0|22
Troy Melton|DET|74.0|7|0|0|1.58|0.91|64|8|7|13|44|23|2|285
Tyler Rogers|TOR|50.0|1|3|23|1.62|1.08|27|0|0|9|40|14|0|203
Jacob Misiorowski|MIL|127.0|11|0|0|1.63|0.73|195|11|13|23|64|29|9|480
Colin Holderman|CLE|43.7|6|1|8|1.65|0.85|42|1|0|8|22|15|4|170
Jacob Waguespack|DET|21.7|0|0|2|1.66|0.83|15|3|0|4|10|8|1|84
Aroldis Chapman|BOS|37.7|2|27|0|1.67|1.19|50|1|0|7|28|17|1|158
Scott Blewett|ATH|5.3|0|0|0|1.69|1.69|4|0|0|1|7|2|0|25
Yovanny Cruz|NYY|5.3|0|0|0|1.69|0.75|6|0|0|1|3|1|1|20
Josh Ekness|MIA|5.3|0|1|0|1.69|1.31|5|0|0|1|2|5|0|22
Shohei Ohtani|LAD|85.7|8|0|0|1.79|0.95|95|4|12|17|55|26|6|340
Robert Stock|NYM|5.0|0|0|0|1.8|0.6|4|1|0|1|3|0|0|18
Eddy Yean|WSH|10.0|0|0|1|1.8|0.7|6|1|0|2|5|2|1|39
Gabe Speier|SEA|29.3|2|1|13|1.84|1.09|26|3|0|6|21|11|3|121
Luke Weaver|NYM|44.0|2|1|15|1.84|0.82|45|3|0|9|25|11|2|169
Ben Brown|CHC|68.0|4|1|2|1.85|0.94|65|2|3|14|45|19|2|265
James Karinchak|ATL|9.7|0|0|1|1.86|0.93|8|1|0|2|4|5|0|37
Cam Booser|TBR|23.3|0|0|6|1.93|0.69|30|4|0|5|12|4|0|85
Jhoan Duran|PHI|37.3|1|25|0|1.93|0.96|55|1|0|8|30|6|3|148
Jacob Latz|TEX|51.0|3|21|2|1.94|0.71|52|3|0|11|24|12|0|188
Daniel Lynch IV|KCR|46.0|4|1|13|1.96|0.93|35|2|0|10|31|12|2|183
Brooks Raley|NYM|41.3|5|0|14|1.96|1.09|40|2|0|9|30|15|3|170
Garrett Whitlock|BOS|41.0|6|2|20|1.98|0.88|43|3|0|9|29|7|0|156
Brandyn Garcia|ARI|31.0|0|3|13|2.03|0.77|36|0|0|7|17|7|3|116
Joe Mantiply|TOR|17.7|1|0|0|2.04|1.13|16|1|0|4|16|4|1|71
Paul Blackburn|NYY|60.7|3|1|4|2.08|1.04|48|6|0|14|41|22|1|236
Kervin Castro|NYY|4.3|0|0|0|2.08|0.92|6|0|0|1|3|1|0|16
Dylan Dodd|ATL|34.7|3|1|8|2.08|0.78|37|3|0|8|16|11|1|130
Alec Gamboa|BOS|13.0|0|1|0|2.08|1.15|12|1|0|3|10|5|0|52
Kevin Kelly|TBR|52.0|5|4|22|2.08|0.85|42|4|0|12|35|9|3|194
Dylan Lee|ATL|52.0|5|0|24|2.08|0.73|64|3|0|12|28|10|0|192
Easton McGee|KCR|4.3|0|0|0|2.08|1.62|3|0|0|1|6|1|0|17
Chris Sale|ATL|117.0|12|0|0|2.08|1.02|143|8|13|27|93|26|10|471
Yennier Cano|BAL|38.7|2|2|9|2.09|0.93|34|1|0|9|28|8|1|153
Taylor Clarke|ARI|51.0|2|0|12|2.12|0.82|27|4|0|12|33|9|3|193
Riley Martin|CHC|8.3|0|0|0|2.16|0.84|10|1|0|2|5|2|0|31
Julian Garcia|CIN|20.7|2|1|2|2.18|0.92|19|3|0|5|9|10|1|80
Abner Uribe|MIL|45.3|4|6|17|2.18|1.04|47|3|0|11|32|15|1|178
Jack Anderson|MIN|12.3|1|1|0|2.19|1.05|12|1|0|3|10|3|0|48
Ben Peoples|TEX|12.3|0|0|0|2.19|1.05|6|3|0|3|10|3|1|49
A.J. Minter|MIN|24.3|1|0|1|2.22|1.03|21|4|0|6|23|2|1|98
Evan Sisk|PIT|36.3|1|0|5|2.23|1.18|43|2|0|9|30|13|6|152
Jake Eder|LAD|4.0|1|0|0|2.25|1.0|1|0|0|1|3|1|0|15
Julian Fernández|WSH|4.0|0|0|0|2.25|1.25|3|1|0|1|3|2|0|18
DL Hall|MIL|32.0|0|0|3|2.25|1.28|33|1|0|8|16|25|1|132
Cam Schlittler|NYY|139.7|10|0|0|2.26|0.95|171|13|14|35|102|31|6|555
Steven Okert|HOU|55.3|5|0|15|2.28|0.87|57|6|0|14|36|12|3|213
Samy Natera Jr.|LAA|23.7|1|1|4|2.28|0.89|36|1|0|6|11|10|1|93
Tejay Antone|CIN|35.3|1|1|6|2.29|0.96|33|4|0|9|25|9|3|147
Yuki Matsui|SDP|43.0|2|0|6|2.3|1.19|47|5|0|11|26|25|2|176
Tyron Guerrero|BOS|27.0|1|0|13|2.33|1.04|30|2|0|7|25|3|2|111
Paul Gervase|LAD|7.7|0|0|0|2.35|1.57|8|0|0|2|7|5|0|34
Chase Burns|CIN|118.7|13|0|0|2.35|1.1|137|13|10|31|87|43|1|477
Joel Peguero|SFG|11.3|0|0|1|2.38|1.24|5|0|0|3|10|4|2|48
Tanner Scott|LAD|45.3|1|16|7|2.38|0.88|59|4|0|12|32|8|1|173
Bradgley Rodriguez|SDP|49.0|2|0|8|2.39|1.14|52|3|0|13|40|16|0|204
Clay Holmes|NYM|52.7|4|0|0|2.39|1.1|45|3|4|14|40|18|1|215
Grant Taylor|CHW|56.3|4|5|7|2.4|1.03|76|4|0|15|40|18|0|225
Ty Madden|DET|30.0|1|0|1|2.4|1.03|33|2|0|8|19|12|1|122
Ryan Rolison|CHC|45.0|6|1|4|2.4|1.24|46|4|0|12|36|20|0|179
Dylan Cease|TOR|119.3|7|0|0|2.41|1.08|174|7|10|32|78|51|3|481
Logan Allen|CLE|7.3|0|0|0|2.45|2.05|10|0|0|2|11|4|0|38
Zach Eflin|BAL|3.7|0|0|0|2.45|1.64|7|1|0|1|4|2|0|17
Cade Horton|CHC|7.3|1|0|0|2.45|0.82|4|1|1|2|4|2|0|26
Cade Smith|CLE|51.3|3|30|0|2.45|1.09|71|4|0|14|40|16|1|209
Brock Stewart|LAD|14.7|0|1|4|2.45|0.75|14|2|0|4|6|5|0|55
Zack Wheeler|PHI|105.0|10|0|0|2.49|0.91|126|13|12|29|73|23|2|403
Didier Fuentes|ATL|47.0|4|1|12|2.49|1.13|59|2|0|13|38|15|2|194
Jason Adam|SDP|32.3|2|2|17|2.51|1.18|22|5|0|9|30|8|2|134
Gavin Hollowell|CHC|14.3|0|1|1|2.51|1.33|13|2|0|4|11|8|1|62
Brock Burke|CIN|53.7|4|1|12|2.52|1.29|47|4|0|15|38|31|3|227
Sam Hentges|SFG|25.0|1|0|7|2.52|1.56|28|0|0|7|20|19|3|113
David Bednar|NYY|49.7|4|25|0|2.54|1.05|57|3|0|14|36|16|2|202
Walbert Ureña|LAA|99.3|7|0|1|2.54|1.25|95|6|9|28|72|52|8|423
Jacob Webb|CHC|49.7|4|5|8|2.54|1.23|56|6|0|14|44|17|0|208
Brennan Bernardino|COL|46.0|3|1|7|2.54|1.17|34|2|0|13|41|13|2|192
Juan Morillo|ARI|46.0|3|1|14|2.54|1.0|55|2|0|13|30|16|2|184
Huascar Brazobán|NYM|52.7|5|0|8|2.56|1.01|49|3|0|15|30|23|1|207
Parker Messick|CLE|129.7|8|0|0|2.57|1.06|128|11|8|37|100|37|1|516
John King|MIA|45.0|6|1|4|2.6|0.8|32|5|0|13|24|12|4|169
Cristopher Sánchez|PHI|144.7|14|0|0|2.61|1.2|168|12|16|42|141|33|4|603
Anthony Bender|MIA|34.3|1|2|8|2.62|0.96|41|1|0|10|21|12|3|140
Raisel Iglesias|ATL|41.0|0|24|0|2.63|1.12|44|4|0|12|35|11|0|164
Tyler Samaniego|BOS|20.3|0|0|1|2.66|1.48|17|1|0|6|22|8|2|90
Tyler Wells|BAL|54.0|2|4|11|2.67|0.96|53|6|0|16|39|13|2|211
Max Meyer|MIA|111.0|9|0|0|2.68|1.14|121|11|7|33|85|41|7|462
Garrett Acton|MIN|6.7|1|0|0|2.7|1.05|9|0|0|2|4|3|1|28
Ryan Fernandez|STL|13.3|1|0|1|2.7|1.35|20|1|0|4|11|7|0|59
Logan Henderson|MIL|50.0|6|0|0|2.7|0.9|62|7|2|15|35|10|1|192
Jakob Junis|TEX|40.0|1|5|14|2.7|1.08|30|2|0|12|36|7|3|164
Casey Mize|DET|86.7|4|0|0|2.7|0.99|85|5|8|26|67|19|1|341
Daniel Palencia|CHC|16.7|2|3|0|2.7|1.38|19|2|0|5|17|6|0|71
PJ Poulin|WSH|36.7|3|3|7|2.7|1.31|25|4|0|11|27|21|1|153
Eduardo Rodriguez|ARI|136.3|10|0|0|2.71|1.24|92|13|14|41|124|45|0|562
Tyler Glasnow|LAD|39.7|3|0|0|2.72|0.83|49|5|4|12|20|13|0|148
José Fermin|LAA|36.3|3|0|5|2.72|1.24|42|4|0|11|26|19|3|156
Erik Miller|BOS|33.0|2|4|10|2.73|1.36|46|2|0|10|23|22|2|143
Fernando Cruz|NYY|49.0|4|2|18|2.76|1.33|60|4|0|15|35|30|2|209
Yoshinobu Yamamoto|LAD|133.7|11|0|0|2.76|0.88|121|15|16|41|89|29|3|509
Trevor Megill|MIL|42.3|2|19|7|2.76|0.92|50|0|0|13|28|11|1|168
Nick Martinez|TBR|123.3|10|0|0|2.77|1.1|69|15|11|38|116|20|3|497
Tyler Schweitzer|CHW|22.7|1|1|2|2.78|1.28|11|1|0|7|20|9|0|94
Bryce Miller|SEA|74.0|4|0|0|2.8|0.92|74|12|3|23|55|13|1|284
Jonathan Loáisiga|ARI|45.0|3|1|8|2.8|1.11|32|2|0|14|39|11|1|180
Jovani Morán|BOS|45.0|2|0|3|2.8|1.02|50|6|0|14|27|19|1|181
Tarik Skubal|LAD|102.7|7|0|0|2.81|0.92|122|11|10|32|78|16|4|398
Jose Cuas|KCR|6.3|0|0|0|2.84|1.58|9|0|0|2|8|2|0|29
Brant Hurter|DET|25.3|4|0|1|2.84|1.07|18|1|0|8|15|12|1|101
Trent Thornton|CHC|34.7|4|3|2|2.86|1.13|16|4|0|11|26|13|1|135
Sean Newcomb|CHW|59.7|1|3|8|2.87|1.17|56|2|0|19|48|22|6|247
Zac Thornton|NYM|34.3|2|0|0|2.88|1.05|24|3|4|11|26|10|1|134
Bryan Hudson|CHW|46.7|3|4|6|2.89|1.26|44|2|0|15|42|17|4|198
Bennett Sousa|HOU|9.3|0|0|4|2.89|1.39|9|0|0|3|6|7|0|40
Jake Bennett|BOS|71.3|7|0|0|2.9|1.01|50|5|6|23|59|13|2|280
Drew Rasmussen|TBR|117.3|10|0|0|2.91|0.93|122|12|12|38|89|20|6|461
William Kempner|MIA|12.3|1|0|0|2.92|0.97|14|1|0|4|8|4|2|50
Sonny Gray|BOS|113.7|13|0|0|2.93|1.17|98|12|13|37|103|30|3|461
Yohan Ramírez|PIT|61.0|6|1|6|2.95|1.33|70|4|0|20|45|36|10|267
Jack Dreyer|LAD|45.7|4|0|7|2.96|0.99|53|6|0|15|32|13|1|180
Brandon Woodruff|MIL|45.3|2|0|0|2.98|0.84|47|5|3|15|28|10|1|174
Rico Garcia|BAL|48.3|4|5|13|2.98|0.89|50|9|0|16|28|15|1|187
Christian Scott|NYM|69.3|3|0|0|2.99|1.24|85|7|1|23|56|30|5|295
Zach Brzykcy|MIA|3.0|0|0|0|3.0|1.67|2|0|0|1|3|2|0|12
Brian Keller|PHI|3.0|0|0|0|3.0|0.67|3|1|0|1|2|0|0|11
Adrian Morejon|SDP|60.0|8|2|17|3.0|1.07|70|3|0|20|49|15|4|246
Nate Pearson|KCR|24.0|2|1|0|3.0|1.25|17|1|0|8|17|13|1|97
Marco Raya|MIN|6.0|0|0|0|3.0|1.33|4|1|0|2|5|3|0|25
Craig Yoho|CLE|21.0|2|0|1|3.0|0.81|19|3|0|7|9|8|3|82
Kyle Harrison|MIL|83.7|8|0|0|3.01|1.08|101|10|6|28|70|20|4|341
Jonathan Bowlan|PHI|38.7|2|0|7|3.03|1.01|48|4|0|13|30|9|2|154
Alex Vesia|LAD|38.7|1|3|17|3.03|1.19|53|2|0|13|21|25|0|163
Keaton Winn|SFG|38.7|2|1|12|3.03|1.14|31|2|0|13|30|14|3|158
Gordon Graceffo|STL|56.3|7|1|4|3.04|1.1|36|5|0|19|36|26|2|224
Sean Burke|CHW|124.3|7|0|0|3.04|1.1|140|13|9|42|100|37|8|505
Kevin Ginkel|ARI|47.3|4|0|11|3.04|1.12|43|5|0|16|40|13|0|189
Chase Silseth|TEX|41.3|3|0|9|3.05|1.45|50|4|0|14|36|24|2|184
Tyler Holton|DET|50.0|1|1|9|3.06|1.34|38|6|0|17|55|12|4|213
Foster Griffin|WSH|129.3|12|0|0|3.06|1.07|116|19|12|44|109|30|8|524
Peter Lambert|HOU|108.7|8|0|0|3.06|1.13|108|11|8|37|82|41|8|449
Michael Soroka|ARI|82.0|8|0|0|3.07|1.09|79|6|7|28|72|17|5|333
Cole Wilcox|SEA|26.3|0|0|0|3.08|1.52|27|1|0|9|24|16|2|117
Robbie Ray|SFG|122.7|10|0|0|3.08|1.29|107|15|9|42|101|57|1|512
Shane McClanahan|TBR|99.0|9|0|0|3.09|1.12|91|7|4|34|76|35|4|409
Jordan Hicks|CHW|32.0|1|1|5|3.09|1.44|37|1|0|11|24|22|1|140
Dylan Smith|SFG|20.3|0|1|6|3.1|1.33|24|2|0|7|17|10|2|91
Max Fried|NYY|75.0|4|0|0|3.12|0.99|68|1|6|26|51|23|2|290
Spencer Miles|TOR|72.0|4|0|3|3.13|1.1|69|5|0|25|59|20|0|290
Michael Petersen|MIA|46.0|1|1|18|3.13|1.07|54|4|0|16|30|19|2|185
Carmen Mlodzinski|PIT|94.3|6|2|3|3.15|1.31|76|7|1|33|93|31|2|402
Ranger Suarez|BOS|100.0|4|0|0|3.15|1.16|105|5|7|35|88|28|2|409
JT Brubaker|SFG|54.0|0|1|3|3.17|1.17|36|4|0|19|41|22|1|218
Keider Montero|DET|116.3|8|1|0|3.17|1.0|81|11|8|41|91|25|5|465
Carter Baumler|TEX|5.7|0|0|0|3.18|1.76|6|1|0|2|4|6|1|27
Kody Funderburk|MIN|34.0|2|1|7|3.18|1.21|25|2|0|12|21|20|2|143
Drew Rom|MIL|5.7|1|0|0|3.18|1.76|11|1|0|2|6|4|0|27
Burch Smith|DET|17.0|0|0|0|3.18|1.47|20|2|0|6|18|7|0|73
Blade Tidwell|SFG|17.0|0|1|1|3.18|1.18|13|1|0|6|16|4|1|69
Garrett Cleavinger|TBR|33.7|4|2|20|3.21|1.19|46|4|0|12|25|15|1|139
Martín Pérez|ATL|97.3|7|0|0|3.24|1.17|75|11|3|35|75|39|2|398
Andrew Morris|MIN|52.7|4|3|16|3.25|1.25|51|3|0|19|49|17|2|222
Xzavion Curry|NYM|11.0|0|0|0|3.27|1.18|6|2|0|4|11|2|0|44
Edgardo Henriquez|LAD|44.0|4|1|7|3.27|1.11|45|1|0|16|27|22|4|179
José Soriano|LAA|123.0|9|0|0|3.29|1.25|127|12|8|45|97|57|4|511
Nolan McLean|NYM|125.7|7|0|0|3.29|1.12|148|13|13|46|96|45|13|522
Payton Tolle|BOS|101.0|6|0|0|3.3|1.15|110|12|9|37|87|29|3|415
Carlos Rodón|NYY|46.3|4|0|0|3.3|1.25|52|3|3|17|32|26|1|194
Eduard Bazardo|SEA|49.0|3|0|21|3.31|1.29|50|7|0|18|49|14|1|207
Zack Kelly|BOS|16.3|0|0|3|3.31|1.29|14|1|0|6|14|7|1|71
Justin Wrobleski|LAD|117.0|11|0|0|3.31|1.07|91|16|12|43|101|24|4|472
Brandon Young|BAL|103.3|8|0|0|3.31|1.29|85|11|9|38|97|36|1|439
Emerson Hancock|SEA|116.3|6|0|0|3.33|1.07|108|15|11|43|96|29|4|465
Graham Ashcraft|CIN|27.0|1|1|10|3.33|1.22|32|2|0|10|17|16|0|109
Kendry Rojas|MIN|29.7|1|0|1|3.34|1.52|34|2|0|11|23|22|1|130
Orion Kerkering|PHI|43.0|6|1|12|3.35|1.26|48|3|0|16|29|25|4|189
JoJo Romero|STL|43.0|1|0|20|3.35|1.3|43|5|0|16|40|16|4|186
José A. Ferrer|SEA|45.7|4|3|10|3.35|1.36|38|5|0|17|49|13|4|201
Tyler Alexander|TEX|48.3|1|4|11|3.35|1.28|41|2|0|18|50|12|3|205
Jesús Luzardo|PHI|136.7|10|0|0|3.36|1.16|164|12|12|51|116|43|9|566
Jhony Brito|SDP|5.3|0|0|1|3.38|0.94|4|1|0|2|4|1|0|20
Juan Burgos|ARI|2.7|0|0|0|3.38|1.13|0|0|0|1|3|0|1|12
Robert Garcia|TEX|8.0|0|0|2|3.38|1.5|6|0|0|3|5|7|0|34
Brett Kerry|LAA|8.0|0|0|0|3.38|0.75|5|1|0|3|5|1|0|30
Patrick Sandoval|BOS|24.0|1|0|0|3.38|1.67|25|3|0|9|30|10|1|109
Tyler Uberstine|BOS|2.7|0|0|0|3.38|1.5|2|1|0|1|3|1|0|11
Trevor Richards|CHW|47.7|0|0|1|3.4|1.05|50|8|0|18|38|12|0|193
Hunter Brown|HOU|52.7|3|0|0|3.42|1.29|55|6|4|20|38|30|4|223
Yoendrys Gómez|MIN|50.0|2|14|6|3.42|1.34|46|6|0|19|42|25|3|219
Gerrit Cole|NYY|73.7|5|0|0|3.42|1.1|78|11|7|28|64|17|1|302
Riley O'Brien|STL|44.7|3|26|1|3.43|1.19|47|2|0|17|35|18|10|192
Connelly Early|BOS|91.7|7|0|0|3.44|1.25|93|15|7|35|81|34|9|390
Kyle Leahy|STL|107.3|7|0|0|3.44|1.33|91|12|6|41|108|35|5|456
Eury Pérez|MIA|104.7|5|0|0|3.44|1.1|112|13|9|40|75|40|8|423
Michael King|SDP|130.3|6|0|0|3.45|1.2|114|14|10|50|102|54|9|538
Chad Patrick|MIL|83.3|6|4|5|3.46|1.2|75|8|1|32|70|30|1|340
Logan Gilbert|SEA|132.7|8|0|0|3.46|0.99|139|17|10|51|103|28|5|522
Wandy Peralta|SDP|57.0|2|0|4|3.47|1.39|36|5|0|22|57|22|2|240
Shane Drohan|MIL|88.0|6|1|2|3.48|1.17|89|7|5|34|79|24|3|364
Joe Rock|CHW|10.3|0|0|0|3.48|2.13|12|0|0|4|11|11|2|53
Kyle Finnegan|DET|46.3|2|2|12|3.5|1.6|36|7|0|18|47|27|1|200
Peyton Gray|TEX|43.7|5|0|7|3.5|1.21|46|5|0|17|40|13|3|189
J.T. Ginn|ATH|115.3|8|0|0|3.51|1.21|105|13|10|45|89|51|6|481
Michael Wacha|KCR|138.3|5|0|0|3.51|1.16|111|16|15|54|122|38|5|563
Cade Cavalli|WSH|122.7|8|0|0|3.52|1.29|133|12|12|48|121|37|12|526
Tom Cosgrove|WSH|7.7|0|1|2|3.52|1.3|5|1|0|3|7|3|0|32
Cooper Criswell|SEA|30.7|2|1|3|3.52|1.17|23|3|0|12|28|8|1|121
Blake Treinen|LAD|23.0|4|1|6|3.52|1.35|25|2|0|9|21|10|1|100
Tyler Phillips|MIA|89.3|3|2|0|3.53|1.35|66|11|2|35|83|38|3|383
Hoby Milner|CHC|35.7|1|1|6|3.53|1.21|18|4|0|14|34|9|3|149
Tommy Nance|MIN|40.7|2|0|5|3.54|1.3|42|5|0|16|35|18|0|173
Antonio Senzatela|MIL|53.3|9|3|5|3.54|1.29|46|4|0|21|51|18|1|222
Gavin Williams|CLE|139.0|11|0|0|3.56|1.04|178|21|9|55|106|39|3|551
Mason Black|KCR|17.7|0|0|0|3.57|1.7|15|3|0|7|19|11|2|82
Nick Davila|SEA|22.7|0|1|2|3.57|1.19|9|1|0|9|16|11|3|94
Orlando Ribalta|WSH|32.7|0|2|9|3.58|1.22|32|3|0|13|28|12|0|135
Javier Assad|CHC|75.3|6|1|0|3.58|1.15|51|13|1|30|67|20|2|303
Gregory Soto|PIT|47.7|5|14|8|3.59|1.07|56|5|0|19|30|21|4|198
Ryan Zeferjahn|CHC|52.7|4|4|10|3.59|1.18|75|5|0|21|30|32|8|227
Michael McGreevy|STL|120.3|4|0|0|3.59|1.2|81|16|13|48|114|30|0|487
Matthew Boyd|CHC|72.7|7|0|0|3.59|1.22|63|8|5|29|69|20|5|302
Hunter Dobbins|STL|40.0|2|1|0|3.6|1.3|36|6|2|16|38|14|1|169
Michael Grove|TBR|5.0|1|0|0|3.6|1.0|4|1|0|2|5|0|0|20
Quinn Mathews|STL|5.0|0|0|0|3.6|1.8|3|0|0|2|6|3|0|24
Gregory Santos|SFG|5.0|0|0|0|3.6|1.6|1|0|0|2|5|3|0|22
Jonah Tong|NYM|10.0|1|0|0|3.6|1.5|7|1|0|4|8|7|0|47
Ben Williamson|TBR|5.0|0|0|0|3.6|1.2|0|1|0|2|5|1|0|21
Bryan King|HOU|47.3|2|6|12|3.61|1.35|37|6|0|19|48|16|5|207
AJ Blubaugh|HOU|69.7|4|1|5|3.62|1.22|71|9|0|28|53|32|2|293
Cal Quantrill|TEX|64.7|4|0|0|3.62|1.21|43|9|2|26|59|19|5|273
Hogan Harris|ATH|49.7|3|9|10|3.62|1.53|67|6|0|20|44|32|5|226
George Soriano|STL|49.7|4|2|16|3.62|1.17|48|7|0|20|39|19|1|207
Griffin Jax|TBR|91.7|6|0|2|3.63|1.21|100|14|2|37|81|30|2|379
Enmanuel De Jesus|DET|34.7|2|1|0|3.63|1.21|35|1|0|14|29|13|0|145
Reynaldo López|ATL|71.7|4|0|1|3.64|1.34|66|10|1|29|67|29|1|306
Justin Bruihl|STL|54.3|0|0|6|3.64|1.38|39|3|0|22|55|20|8|243
Trey Yesavage|TOR|93.7|5|0|0|3.65|1.14|91|10|7|38|61|46|2|386
Joe Ryan|MIN|125.7|6|0|0|3.65|1.14|138|17|11|51|116|27|5|523
Brandon Pfaadt|ARI|78.7|6|0|2|3.66|1.26|52|8|4|32|77|22|4|333
Shota Imanaga|CHC|127.7|7|0|0|3.67|1.07|119|24|10|52|108|29|3|510
Grant Holmes|ATL|108.0|7|0|0|3.67|1.34|92|18|6|44|99|46|3|466
Will Klein|LAD|41.7|3|2|12|3.67|1.56|49|3|0|17|44|21|3|189
John Schreiber|KCR|41.7|0|1|9|3.67|1.37|31|7|0|17|39|18|1|174
Sandy Alcantara|MIA|156.7|12|0|0|3.68|1.2|120|17|17|64|147|41|7|649
Hunter Gaddis|CLE|36.7|1|1|21|3.68|1.42|34|5|0|15|37|15|2|164
Zach Pop|PHI|7.3|0|0|0|3.68|1.09|6|0|0|3|5|3|1|31
Ryan Yarbrough|NYY|44.0|2|2|0|3.68|1.27|30|3|0|18|38|18|4|190
Taj Bradley|MIN|126.7|9|0|0|3.69|1.24|141|17|11|52|104|53|2|533
Grant Anderson|MIL|48.7|3|0|5|3.7|1.11|41|7|0|20|36|18|1|191
Andre Pallante|STL|118.7|11|0|0|3.72|1.22|86|10|8|49|111|34|6|496
Mason Montgomery|PIT|46.0|4|3|9|3.72|1.2|72|5|0|19|34|21|0|194
Hayden Juenger|ATH|9.7|0|0|0|3.72|1.55|4|0|0|4|10|5|1|45
Tim Mayza|PHI|50.7|3|0|1|3.73|1.13|51|5|0|21|45|12|1|205
Aaron Ashby|MIL|62.7|12|0|9|3.73|1.44|86|5|0|26|58|32|2|277
