name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Cole Carrigg|COL|73|3|13|11|2|15|10|16|60|1|1|3|1|0.267|0.375|0.5
Elly De La Cruz|CIN|285|13|43|40|10|82|26|68|255|2|2|13|2|0.267|0.337|0.486
Ezequiel Duran|TEX|280|6|33|41|6|66|21|68|255|2|1|15|2|0.267|0.323|0.412
John Rave|KCR|18|1|3|1|0|6|3|4|15|0|0|2|1|0.267|0.389|0.733
Josh Rojas|KCR|15|1|2|4|0|2|0|4|15|0|0|1|0|0.267|0.267|0.533
Starling Marte|KCR|106|1|11|7|1|28|8|25|94|2|2|4|0|0.266|0.33|0.34
Javier Sanoja|MIA|201|2|16|29|5|21|11|50|188|1|0|14|1|0.266|0.305|0.383
Seiya Suzuki|CHC|294|12|39|39|0|78|32|68|256|3|3|11|0|0.266|0.35|0.449
Max Muncy|LAD|299|17|51|37|1|70|36|69|260|0|3|11|1|0.265|0.361|0.512
Randal Grichuk|CHW|124|9|21|23|0|28|5|31|117|1|1|8|0|0.265|0.298|0.564
Jac Caglianone|KCR|297|14|39|30|3|90|25|71|268|0|4|12|2|0.265|0.337|0.481
JJ Wetherholt|STL|350|12|49|34|9|56|35|80|302|2|11|8|0|0.265|0.36|0.411
Michael Massey|KCR|207|7|24|27|2|33|9|51|193|3|0|14|0|0.264|0.293|0.446
Jake Bauers|MIL|288|14|46|49|5|73|39|65|246|0|3|12|1|0.264|0.372|0.492
Oneil Cruz|PIT|283|14|45|44|21|98|30|66|250|0|3|10|0|0.264|0.35|0.472
Jose Siri|LAA|82|4|17|16|1|21|6|19|72|1|1|3|0|0.264|0.325|0.472
Shea Langeliers|ATH|352|19|49|43|2|71|28|84|319|1|4|16|0|0.263|0.33|0.492
Ketel Marte|ARI|351|16|46|50|1|48|26|84|320|3|2|17|2|0.263|0.319|0.478
Jonny DeLuca|TBR|149|4|19|23|7|30|6|37|141|0|0|13|0|0.262|0.293|0.44
Daniel Susac|SFG|115|0|5|14|1|27|6|27|103|2|2|5|1|0.262|0.31|0.33
Dillon Dingler|DET|324|19|44|59|0|70|23|76|290|3|6|16|2|0.262|0.326|0.528
Nolan Schanuel|LAA|282|6|29|31|0|42|23|66|252|2|5|14|0|0.262|0.333|0.389
Brandon Nimmo|TEX|354|8|35|29|3|73|29|83|317|2|6|20|3|0.262|0.333|0.42
Jorge Mateo|ATL|113|4|25|11|8|33|6|28|107|0|0|5|0|0.262|0.301|0.421
Christian Yelich|MIL|219|5|38|26|5|63|21|51|195|1|2|10|1|0.262|0.338|0.4
Maikel Garcia|KCR|294|3|32|30|5|45|24|70|268|2|0|17|2|0.261|0.32|0.373
Cole Young|SEA|344|9|37|40|2|59|22|81|311|3|7|12|1|0.26|0.321|0.392
Ty France|SDP|185|10|20|29|1|46|10|44|169|1|4|7|2|0.26|0.315|0.503
Mickey Moniak|COL|183|12|22|31|1|45|10|44|169|1|3|9|2|0.26|0.311|0.55
Pedro Ramírez|CHC|54|1|7|6|2|9|3|13|50|0|0|3|0|0.26|0.302|0.38
Brice Turang|MIL|354|12|59|48|13|93|49|78|300|2|0|16|3|0.26|0.362|0.453
Ryan Waldschmidt|ARI|122|0|11|8|5|40|8|29|112|0|1|9|1|0.259|0.314|0.357
Hyeseong Kim|LAD|131|1|16|11|5|31|12|30|116|2|0|3|1|0.259|0.323|0.328
Miguel Andujar|SDP|217|5|19|17|2|34|9|53|205|0|3|14|2|0.259|0.3|0.42
Daulton Varsho|TOR|267|7|31|22|7|56|24|62|240|1|2|15|2|0.258|0.33|0.425
Cody Bellinger|NYY|356|11|46|49|10|49|49|78|302|5|0|16|3|0.258|0.357|0.44
Jorbit Vivas|WSH|179|3|21|15|0|23|15|40|155|2|4|7|0|0.258|0.335|0.361
Hao-Yu Lee|DET|135|3|9|13|1|35|6|33|128|0|0|6|1|0.258|0.291|0.391
Nathan Church|STL|209|5|25|20|5|45|11|50|194|2|2|9|1|0.258|0.301|0.392
Nick Allen|HOU|73|1|12|5|1|15|4|17|66|1|1|2|0|0.258|0.306|0.333
Amed Rosario|NYY|144|8|18|26|1|30|9|34|132|3|0|4|1|0.258|0.299|0.485
James Wood|WSH|400|21|73|50|13|123|64|85|330|2|4|20|0|0.258|0.383|0.509
Carson Benge|NYM|334|9|44|32|11|73|23|79|307|0|4|10|2|0.257|0.317|0.391
Nick Sogard|BOS|41|0|3|2|0|6|5|9|35|0|0|2|1|0.257|0.35|0.371
Will Wagner|SDP|45|0|5|0|0|7|10|9|35|0|0|1|0|0.257|0.422|0.286
Jake Burger|TEX|331|14|38|52|2|86|27|77|300|2|2|14|0|0.257|0.32|0.443
Javier Báez|DET|82|2|10|6|1|16|2|20|78|1|1|5|0|0.256|0.28|0.397
Dane Myers|CIN|137|3|18|14|5|35|17|30|117|1|2|6|0|0.256|0.358|0.385
Esteury Ruiz|MIA|97|4|21|9|16|26|9|21|82|1|4|7|1|0.256|0.354|0.512
Ildemaro Vargas|ARI|269|7|38|44|1|25|14|64|250|1|2|11|2|0.256|0.3|0.4
Iván Herrera|STL|365|10|53|35|5|57|48|75|293|2|22|13|1|0.256|0.397|0.41
Giancarlo Stanton|NYY|96|3|8|14|1|29|6|23|90|0|0|6|0|0.256|0.302|0.422
Drake Baldwin|ATL|261|14|42|39|1|64|25|59|231|1|4|6|0|0.255|0.337|0.463
Kyle Karros|COL|267|5|37|25|2|57|32|59|231|2|2|15|1|0.255|0.348|0.394
Oswald Peraza|LAA|255|7|24|22|9|70|9|61|239|0|6|11|2|0.255|0.299|0.406
Jose Fernandez|ARI|177|3|23|15|7|40|7|42|165|0|1|7|0|0.255|0.289|0.352
Josh Naylor|SEA|342|8|31|34|15|44|26|79|311|1|3|11|0|0.254|0.317|0.367
Sal Stewart|CIN|361|15|44|57|11|78|42|80|315|3|1|18|0|0.254|0.341|0.454
Julio Rodríguez|SEA|372|14|44|40|12|78|28|86|339|1|4|15|0|0.254|0.317|0.422
Isaac Paredes|HOU|335|11|35|45|0|53|33|73|288|3|11|16|0|0.253|0.349|0.424
Kyle Schwarber|PHI|361|30|54|55|2|122|52|77|304|1|4|9|1|0.253|0.368|0.586
Taylor Ward|BAL|391|5|53|22|2|82|66|81|320|2|3|18|0|0.253|0.384|0.356
Nathaniel Lowe|CIN|203|9|20|25|0|51|25|45|178|0|0|12|0|0.253|0.345|0.472
Nick Fortes|TBR|197|1|19|15|0|24|5|46|182|1|7|10|0|0.253|0.297|0.324
Adley Rutschman|BAL|236|8|27|42|0|34|24|52|206|5|1|15|1|0.252|0.326|0.451
Alejandro Osuna|TEX|161|0|15|14|4|24|14|35|139|0|7|4|0|0.252|0.35|0.281
Miguel Vargas|CHW|356|19|56|52|11|59|50|75|298|2|5|15|1|0.252|0.366|0.5
Bo Bichette|NYM|371|10|44|46|1|69|22|86|342|5|2|13|1|0.251|0.296|0.383
Ronald Acuña Jr.|ATL|236|7|31|22|15|52|35|49|195|2|4|10|1|0.251|0.373|0.421
Jeremiah Jackson|BAL|206|7|23|32|2|40|4|50|199|2|1|8|0|0.251|0.267|0.397
Samuel Basallo|BAL|262|12|29|36|0|68|21|60|239|2|0|9|1|0.251|0.309|0.448
Carter Jensen|KCR|300|11|39|45|1|79|27|67|267|5|1|17|0|0.251|0.317|0.438
Brooks Lee|MIN|325|14|41|47|5|50|22|75|299|1|2|12|2|0.251|0.306|0.445
Francisco Alvarez|NYM|196|8|18|18|0|50|15|44|176|1|2|7|0|0.25|0.314|0.426
Travis Bazzana|CLE|231|7|26|25|12|47|27|50|200|2|2|11|1|0.25|0.342|0.42
Blaze Jordan|STL|53|1|5|12|0|5|2|12|48|3|0|3|1|0.25|0.264|0.417
Sean Keys|TOR|4|0|1|0|0|1|0|1|4|0|0|0|0|0.25|0.25|0.25
Scott Kingery|CHC|4|0|2|0|1|0|0|1|4|0|0|0|0|0.25|0.25|0.25
Joe Mack|MIA|141|4|20|19|0|34|10|32|128|0|1|5|0|0.25|0.309|0.383
Parker Meadows|DET|39|0|3|2|3|10|2|9|36|0|1|1|1|0.25|0.308|0.333
Braden Montgomery|CHW|71|2|10|8|0|17|6|16|64|1|0|6|0|0.25|0.31|0.438
Junior Perez|CHW|13|1|2|1|0|5|1|3|12|0|0|0|0|0.25|0.308|0.5
Logan Porter|LAA|6|0|2|0|0|2|2|1|4|0|0|1|0|0.25|0.5|0.5
Chadwick Tromp|BAL|30|0|2|4|0|7|0|7|28|1|0|1|0|0.25|0.241|0.286
Masataka Yoshida|BOS|181|2|19|11|2|21|17|40|160|1|3|8|1|0.25|0.331|0.35
José Caballero|NYY|260|8|32|28|19|56|16|59|237|2|5|10|0|0.249|0.308|0.392
Will Smith|LAD|201|6|23|23|0|34|23|43|173|3|2|5|0|0.249|0.338|0.382
Jo Adell|LAA|358|11|39|45|3|82|10|83|334|2|12|15|1|0.249|0.293|0.398
Pete Alonso|BAL|372|19|53|58|2|91|43|80|322|4|3|15|0|0.248|0.339|0.472
Colt Keith|DET|242|5|30|18|4|45|12|56|226|1|3|9|2|0.248|0.293|0.372
Daylen Lile|WSH|359|8|44|39|7|61|24|81|327|4|4|18|3|0.248|0.304|0.394
Aaron Judge|NYY|261|17|43|38|5|72|42|53|214|1|2|10|0|0.248|0.375|0.533
Justin Crawford|PHI|257|2|24|16|10|55|16|59|239|0|2|11|2|0.247|0.3|0.335
Leody Taveras|BAL|261|2|30|30|9|64|25|56|227|1|1|10|5|0.247|0.323|0.361
Dalton Rushing|LAD|170|9|24|24|0|45|16|37|150|0|4|7|0|0.247|0.335|0.473
Garrett Mitchell|MIL|255|6|33|37|6|87|32|54|219|1|2|14|2|0.247|0.346|0.411
Geraldo Perdomo|ARI|341|5|37|31|11|43|50|69|280|5|2|12|3|0.246|0.359|0.364
Matt Shaw|CHC|147|4|20|20|4|27|12|32|130|1|3|6|2|0.246|0.322|0.415
Tyler Callihan|PIT|67|3|9|13|1|21|8|14|57|1|1|2|2|0.246|0.343|0.509
Anthony Volpe|NYY|132|1|18|13|7|29|18|28|114|0|0|6|1|0.246|0.348|0.342
Luke Keaschall|MIN|316|2|40|24|12|48|31|68|277|3|5|12|1|0.245|0.329|0.318
Sebastián Rivero|LAA|57|0|5|8|0|12|3|13|53|0|0|2|0|0.245|0.286|0.283
Hunter Goodman|COL|333|26|53|48|5|109|25|74|302|2|4|13|0|0.245|0.309|0.546
Yainer Diaz|HOU|142|3|11|16|0|23|5|33|135|2|0|7|0|0.244|0.268|0.363
Austin Martin|MIN|254|2|30|17|8|45|31|53|217|1|5|11|0|0.244|0.35|0.323
Kyle Isbel|KCR|183|3|16|11|5|41|10|40|164|1|3|7|1|0.244|0.298|0.354
Sal Frelick|MIL|274|3|29|30|6|25|25|58|238|3|1|12|0|0.244|0.315|0.332
Masyn Winn|STL|307|3|33|32|6|59|25|66|271|5|6|11|2|0.244|0.316|0.332
Josh Bell|MIN|327|10|42|53|1|71|23|73|300|2|2|16|1|0.243|0.3|0.403
Tristan Gray|MIN|162|4|15|28|2|49|9|36|148|3|1|5|0|0.243|0.286|0.358
Nico Hoerner|CHC|376|4|35|36|12|27|34|81|333|4|5|21|0|0.243|0.319|0.342
Braden Shewmake|HOU|79|3|8|8|0|13|2|18|74|1|0|3|0|0.243|0.26|0.405
Mickey Gasper|BOS|119|0|11|7|0|21|9|26|107|1|1|5|1|0.243|0.305|0.308
Nolan Arenado|ARI|302|9|36|34|3|61|25|65|268|3|6|15|0|0.243|0.318|0.399
JJ Bleday|CIN|236|13|29|37|3|45|33|48|198|2|2|11|1|0.242|0.353|0.505
Yohel Pozo|STL|33|0|0|5|0|3|0|8|33|0|0|1|0|0.242|0.242|0.273
Alex Bregman|CHC|380|6|39|27|2|61|43|79|326|4|7|11|1|0.242|0.339|0.337
Andrés Giménez|TOR|282|7|23|34|10|55|9|63|260|3|8|13|1|0.242|0.286|0.381
Tyler Soderstrom|ATH|335|13|41|41|1|59|43|70|289|1|2|20|2|0.242|0.343|0.46
Kyle Tucker|LAD|335|7|46|44|6|71|41|70|289|3|2|16|2|0.242|0.337|0.384
Rikuu Nishida|CHW|30|0|3|2|0|5|0|7|29|0|0|0|0|0.241|0.241|0.241
Derek Hill|PHI|124|6|16|13|7|43|8|27|112|0|1|2|0|0.241|0.298|0.42
Joc Pederson|TEX|263|13|33|29|0|58|32|54|224|3|3|7|2|0.241|0.34|0.464
Victor Caratini|MIN|235|7|20|32|0|44|24|47|195|8|8|6|0|0.241|0.336|0.379
Rafael Devers|SFG|355|14|38|43|0|105|27|78|325|2|1|24|1|0.24|0.299|0.449
Munetaka Murakami|CHW|246|20|43|41|1|80|44|48|200|1|1|4|0|0.24|0.378|0.56
Brandon Valenzuela|TOR|172|7|17|19|1|43|20|36|150|1|0|6|0|0.24|0.327|0.42
Brandon Lowe|PIT|351|20|51|57|0|92|34|74|309|6|2|19|1|0.239|0.313|0.502
Angel Martínez|CLE|243|11|28|33|9|53|7|54|226|1|5|11|1|0.239|0.276|0.442
