name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Luis Arraez|PHI|553|6|63|54|10|24|27|161|506|10|4|28|7|0.318|0.351|0.437
Turner Hill|SFG|27|0|2|3|1|5|4|7|22|1|0|4|0|0.318|0.407|0.5
Blaze Alexander|BAL|246|4|31|29|9|54|16|69|221|1|4|12|2|0.312|0.368|0.439
Otto Lopez|MIA|565|9|79|59|29|71|30|160|520|11|4|30|7|0.308|0.343|0.444
Trey Mancini|LAA|14|0|1|4|0|3|0|4|13|1|0|0|1|0.308|0.286|0.462
Chandler Simpson|TBR|505|0|51|29|35|42|23|144|468|6|0|13|6|0.308|0.336|0.361
Andrew Vaughn|MIL|283|5|30|37|0|44|32|75|244|2|5|16|2|0.307|0.396|0.451
Nick Gonzales|PIT|521|6|66|56|7|88|35|145|475|1|10|22|1|0.305|0.365|0.394
Alex Jackson|MIN|69|1|11|5|0|23|1|20|66|0|2|4|0|0.303|0.333|0.409
Gabriel Moreno|ARI|435|10|56|65|5|65|49|113|373|9|4|28|1|0.303|0.382|0.464
Yandy Díaz|TBR|568|19|76|72|3|79|48|152|505|5|10|21|1|0.301|0.37|0.459
Freddie Freeman|LAD|555|15|65|61|6|91|57|147|489|6|3|31|1|0.301|0.373|0.46
Adael Amador|COL|13|1|5|6|0|5|3|3|10|0|0|1|0|0.3|0.462|0.7
Daz Cameron|TOR|18|1|3|3|0|5|0|5|17|1|0|1|0|0.294|0.278|0.529
Josh Jung|TEX|396|9|46|35|1|71|33|104|354|3|6|23|1|0.294|0.361|0.441
Jake McCarthy|COL|466|13|64|68|25|79|24|126|429|4|4|27|7|0.294|0.334|0.48
Tyler Tolbert|KCR|126|3|27|8|20|23|11|32|109|1|1|5|0|0.294|0.361|0.422
Michael Harris II|ATL|509|21|62|72|8|99|19|141|484|3|2|30|1|0.291|0.319|0.488
Alec Burleson|STL|561|21|76|98|3|94|46|147|506|3|6|33|1|0.291|0.355|0.484
Eloy Jiménez|TOR|35|0|2|3|0|7|3|9|31|1|0|0|0|0.29|0.343|0.29
Jordan Lawlar|ARI|70|3|10|8|4|19|3|18|62|0|4|2|0|0.29|0.362|0.468
Ronny Simon|PIT|34|0|4|2|1|4|2|9|31|0|0|1|0|0.29|0.333|0.323
James McCann|ARI|130|4|13|21|0|30|6|35|121|0|1|5|0|0.289|0.328|0.43
Chase DeLauter|CLE|468|13|52|59|9|67|50|120|415|3|0|22|3|0.289|0.363|0.451
Jung Hoo Lee|SFG|492|9|58|47|10|49|20|133|461|4|7|27|4|0.289|0.325|0.423
Bobby Witt Jr.|KCR|508|16|72|48|35|90|55|129|448|3|2|26|1|0.288|0.366|0.458
TJ Rumfield|COL|521|13|55|60|0|74|55|131|455|2|9|26|2|0.288|0.374|0.44
Angel Genao|CLE|72|1|9|3|1|8|5|19|66|0|1|3|0|0.288|0.347|0.379
Shohei Ohtani|LAD|564|30|86|80|10|131|76|137|476|5|5|25|4|0.288|0.388|0.546
Wade Meckler|LAA|229|3|28|20|6|49|21|59|205|0|2|10|0|0.288|0.36|0.38
Ty France|SDP|391|18|44|56|1|84|28|99|344|6|12|17|2|0.288|0.356|0.506
Jake Mangum|PIT|399|4|50|28|21|78|22|104|362|2|10|16|2|0.287|0.343|0.376
Luis Campusano|SDP|168|5|18|23|0|37|23|41|143|0|2|11|0|0.287|0.393|0.469
Luis García Jr.|NYY|453|28|59|87|4|74|22|123|429|2|0|24|5|0.287|0.32|0.562
Liam Hicks|TBR|477|17|62|73|3|45|50|117|409|7|10|13|1|0.286|0.372|0.447
Xavier Edwards|MIA|563|6|59|50|19|75|64|140|490|6|0|17|6|0.286|0.364|0.382
Ryan Mountcastle|BAL|15|0|0|1|0|2|1|4|14|0|0|1|0|0.286|0.333|0.357
Pedro Ramírez|CHC|178|3|24|21|7|33|14|46|161|1|1|10|2|0.286|0.345|0.429
Joey Wiemer|WSH|83|3|16|12|1|29|12|20|70|0|1|5|1|0.286|0.398|0.514
Ceddanne Rafaela|BOS|541|16|67|66|17|109|21|145|508|2|8|32|3|0.285|0.323|0.455
Troy Johnston|COL|390|4|37|47|4|65|33|98|344|5|7|27|1|0.285|0.355|0.404
Fernando Tatis Jr.|SDP|582|17|75|67|30|108|54|147|516|6|5|28|2|0.285|0.355|0.446
Jordan Walker|STL|556|27|83|97|18|134|43|144|506|3|4|29|0|0.285|0.344|0.502
Juan Soto|NYM|359|21|46|52|7|48|63|83|293|2|0|8|2|0.283|0.408|0.539
Jeremy Peña|HOU|358|15|63|43|8|78|21|93|329|2|6|15|1|0.283|0.335|0.471
Tristan Peters|CHW|400|12|53|52|7|72|31|101|358|2|5|27|3|0.282|0.346|0.475
Ernie Clement|TOR|522|9|54|43|5|51|18|140|497|5|2|29|1|0.282|0.307|0.398
Blake Dunn|CIN|155|2|20|7|6|33|10|40|142|1|2|7|1|0.282|0.335|0.387
Carson Benge|NYM|525|16|68|53|19|111|38|135|480|1|6|17|3|0.281|0.341|0.429
Willson Contreras|BOS|501|26|66|78|3|124|55|118|420|3|22|21|2|0.281|0.39|0.526
Junior Caminero|TBR|579|35|81|84|3|106|68|142|507|2|2|20|1|0.28|0.366|0.531
Javier Sanoja|MIA|372|6|33|51|9|31|20|98|350|1|0|27|2|0.28|0.318|0.42
Jonathan Aranda|TBR|565|16|62|78|0|132|59|137|490|7|9|21|0|0.28|0.363|0.42
Donovan Walton|ATH|187|4|29|19|2|31|19|45|161|0|5|12|1|0.28|0.373|0.441
Carlos Correa|HOU|141|3|22|16|1|26|18|34|122|1|0|8|0|0.279|0.369|0.418
Keibert Ruiz|WSH|301|8|40|43|2|33|16|78|280|3|2|21|0|0.279|0.319|0.439
Kevin McGonigle|DET|581|14|84|56|12|80|79|138|496|3|3|24|3|0.278|0.379|0.423
Randal Grichuk|CHW|207|11|32|32|0|47|7|55|198|1|1|20|1|0.278|0.304|0.556
Tyler Locklear|ARI|42|1|8|6|1|9|4|10|36|1|1|3|0|0.278|0.357|0.444
Brendan Donovan|SEA|159|3|12|15|1|23|15|38|137|1|6|7|1|0.277|0.371|0.409
Isiah Kiner-Falefa|BOS|132|2|19|13|7|18|12|33|119|0|0|4|0|0.277|0.344|0.361
Cody Freeman|TEX|54|0|5|2|0|10|5|13|47|0|0|0|1|0.277|0.346|0.319
Michael Massey|KCR|366|11|46|44|2|62|19|94|340|5|0|22|1|0.276|0.31|0.444
Jhonny Pereda|SEA|82|2|9|4|0|16|5|21|76|0|1|0|0|0.276|0.329|0.355
Ryan Jeffers|MIN|282|10|41|42|1|46|39|66|239|1|2|15|1|0.276|0.381|0.473
Jackson Chourio|MIL|442|17|64|50|13|107|37|111|402|1|2|22|0|0.276|0.339|0.458
Pete Alonso|BAL|576|32|82|91|5|136|64|138|500|4|8|24|0|0.276|0.365|0.516
Pete Crow-Armstrong|CHC|597|33|93|83|32|158|71|141|511|3|11|27|7|0.276|0.374|0.55
Konnor Griffin|PIT|247|5|35|25|20|65|16|62|225|2|4|10|2|0.276|0.332|0.404
Nolan Schanuel|LAA|446|7|43|49|1|58|42|108|392|5|6|22|0|0.276|0.351|0.385
Steven Kwan|CLE|518|2|65|27|9|51|70|120|436|3|4|16|2|0.275|0.378|0.335
Ryan Waldschmidt|ARI|239|3|27|22|7|69|18|58|211|3|4|15|1|0.275|0.339|0.398
Mickey Gasper|BOS|152|5|17|19|0|22|16|36|131|1|3|8|1|0.275|0.364|0.466
Drake Baldwin|ATL|487|21|71|65|3|101|49|118|430|1|7|13|0|0.274|0.357|0.451
Miguel Rojas|LAD|198|3|20|18|0|21|13|48|175|6|2|12|0|0.274|0.321|0.394
Alejandro Kirk|TOR|226|7|16|29|0|25|26|54|197|3|0|6|0|0.274|0.354|0.411
Jac Caglianone|KCR|473|22|59|60|6|124|29|120|438|1|5|23|2|0.274|0.326|0.486
CJ Abrams|WSH|547|29|79|92|26|127|47|132|482|6|12|26|3|0.274|0.349|0.521
Masataka Yoshida|BOS|297|5|34|28|2|33|28|72|263|3|3|16|1|0.274|0.347|0.399
Ezequiel Duran|TEX|482|14|58|70|10|115|37|119|435|5|4|25|4|0.274|0.333|0.446
Chase Meidroth|CHW|540|12|74|50|2|121|51|130|476|3|4|25|0|0.273|0.346|0.401
Jonatan Clase|TOR|25|2|4|6|0|8|3|6|22|0|0|0|0|0.273|0.36|0.545
Brandon Lockridge|MIL|111|0|12|12|6|32|11|27|99|0|0|4|0|0.273|0.345|0.313
Nick Madrigal|LAA|52|0|7|2|1|3|7|12|44|0|1|1|0|0.273|0.385|0.295
Riley Greene|DET|492|16|65|54|3|133|61|115|422|5|4|25|1|0.273|0.366|0.45
Brandon Marsh|PHI|501|17|67|55|11|126|31|126|463|4|2|18|2|0.272|0.318|0.43
Henry Bolte|ATH|345|6|37|26|14|96|25|83|305|2|11|11|1|0.272|0.347|0.374
Randy Arozarena|SEA|544|20|85|58|20|115|54|127|467|3|20|26|1|0.272|0.369|0.46
Jake Bauers|MIL|476|23|76|75|9|122|70|109|401|2|3|19|2|0.272|0.382|0.501
Andy Pages|LAD|550|21|72|80|12|107|45|134|493|5|7|25|2|0.272|0.338|0.458
Hao-Yu Lee|DET|249|7|26|33|1|56|14|63|232|2|0|12|1|0.272|0.31|0.422
Casey Schmitt|SFG|409|21|47|55|9|81|11|105|387|4|7|17|1|0.271|0.301|0.483
Tommy Edman|LAD|213|5|30|27|5|44|15|51|188|0|8|9|2|0.271|0.351|0.42
Josh Naylor|SEA|531|10|48|47|25|67|40|131|483|2|5|18|0|0.271|0.332|0.371
Orlando Arcia|MIN|50|1|6|2|0|8|2|13|48|0|0|1|0|0.271|0.3|0.354
Jonny DeLuca|TBR|279|8|34|38|14|55|11|72|266|0|0|20|0|0.271|0.3|0.436
Sam Antonacci|CHW|451|8|67|40|16|72|35|105|388|1|24|19|3|0.271|0.366|0.397
Ryan O'Hearn|PIT|398|17|54|69|1|86|31|97|359|3|5|15|0|0.27|0.334|0.454
Seiya Suzuki|CHC|511|22|76|75|3|129|63|119|441|3|4|26|0|0.27|0.364|0.478
Mauricio Dubón|ATL|509|10|57|63|7|62|30|127|471|2|2|24|2|0.27|0.315|0.393
Cole Carrigg|COL|254|6|37|36|7|56|26|59|219|4|4|17|3|0.269|0.352|0.457
Luke Keaschall|MIN|499|8|60|40|15|77|48|115|427|7|16|21|1|0.269|0.359|0.379
Tommy White|ATH|139|2|15|8|0|22|4|36|134|1|0|4|0|0.269|0.288|0.343
Maikel Garcia|KCR|309|3|34|32|5|47|24|76|283|2|0|18|3|0.269|0.324|0.385
William Contreras|MIL|532|12|65|65|1|72|49|127|473|6|4|21|1|0.268|0.338|0.393
Alika Williams|ATH|161|2|18|12|0|38|6|40|149|1|2|14|1|0.268|0.304|0.416
Jared Young|NYM|272|8|31|31|3|51|18|66|246|2|6|14|2|0.268|0.331|0.439
Santiago Espinal|LAD|60|1|5|7|0|8|1|15|56|1|0|3|0|0.268|0.276|0.375
Luis Lara|MIL|130|1|16|17|3|24|13|31|116|1|0|6|2|0.267|0.338|0.379
Justin Crawford|PHI|394|2|41|34|16|68|23|96|360|3|3|17|4|0.267|0.314|0.353
Kyle Farmer|ATL|16|0|2|3|0|4|0|4|15|1|0|1|0|0.267|0.25|0.333
Endy Rodríguez|PIT|159|7|20|20|6|41|23|36|135|0|0|6|0|0.267|0.373|0.467
Nick Sogard|BOS|164|2|20|10|0|29|25|36|135|1|0|9|1|0.267|0.379|0.393
Jesús Sánchez|TOR|284|8|24|34|1|66|17|68|255|5|7|18|0|0.267|0.324|0.431
Bryce Harper|PHI|571|27|84|77|7|118|94|125|469|7|1|26|3|0.267|0.385|0.507
Jacob Wilson|ATH|337|7|37|37|4|39|12|85|320|1|3|16|1|0.266|0.298|0.388
Austin Hedges|CLE|202|5|20|21|1|35|18|47|177|2|1|7|0|0.266|0.333|0.39
James Wood|WSH|535|30|100|73|17|153|90|116|437|4|4|26|1|0.265|0.393|0.535
Jeff McNeil|ATH|408|6|38|46|6|45|25|99|373|4|4|18|0|0.265|0.315|0.362
Cooper Pratt|MIL|176|2|23|18|11|35|18|40|151|5|1|5|1|0.265|0.337|0.351
Jose Fernandez|ARI|201|3|26|16|9|44|11|49|185|0|1|9|0|0.265|0.31|0.362
Elly De La Cruz|CIN|516|21|77|58|23|140|54|121|457|3|2|23|5|0.265|0.343|0.475
George Lombard Jr.|NYY|75|2|12|6|1|20|6|18|68|1|0|1|0|0.265|0.32|0.368
Trevor Larnach|MIN|389|11|51|43|2|69|41|91|344|0|3|19|1|0.265|0.348|0.422
Bo Bichette|NYM|568|14|64|66|1|103|37|138|522|7|2|21|2|0.264|0.312|0.393
Nathaniel Lowe|CLE|349|14|33|49|0|82|32|83|314|3|0|21|0|0.264|0.33|0.465
Christian Encarnacion-Strand|BAL|114|7|11|27|1|30|5|28|106|1|1|6|0|0.264|0.301|0.519
Nathan Lukes|TOR|351|9|35|31|1|53|20|84|318|2|5|11|0|0.264|0.316|0.384
Ryan Vilade|TBR|220|11|25|37|3|49|18|52|197|3|1|8|1|0.264|0.324|0.482
Garrett Mitchell|MIL|438|9|55|55|12|140|52|100|379|1|5|26|3|0.264|0.359|0.42
Colt Keith|DET|378|9|46|32|5|71|28|91|345|2|3|16|4|0.264|0.323|0.412
Shea Langeliers|ATH|416|23|55|51|2|96|34|99|376|1|5|19|0|0.263|0.332|0.497
Kyle Karros|COL|403|10|58|44|5|82|48|91|346|3|6|20|2|0.263|0.36|0.419
Bryson Stott|PHI|502|9|59|59|23|85|50|117|445|2|2|26|6|0.263|0.339|0.409
Nick Fortes|TBR|281|4|28|29|0|34|9|68|259|1|8|14|0|0.263|0.307|0.363
Bryan Reynolds|PIT|587|15|88|66|9|139|77|131|499|2|9|32|2|0.263|0.37|0.425
Willi Castro|COL|455|15|64|54|9|122|40|107|408|2|5|20|1|0.262|0.334|0.426
Wyatt Langford|TEX|353|15|48|36|10|75|33|83|317|0|3|16|2|0.262|0.337|0.467
Javier Báez|DET|156|2|22|14|1|29|4|39|149|1|2|9|1|0.262|0.288|0.376
Vladimir Guerrero Jr.|TOR|503|7|62|46|7|65|47|117|447|5|4|20|0|0.262|0.334|0.353
Victor Robles|SEA|145|0|14|9|10|22|9|34|130|1|3|3|2|0.262|0.322|0.315
Sal Stewart|CIN|581|28|75|100|12|127|56|134|513|8|4|24|0|0.261|0.334|0.472
Alex Call|LAD|159|1|21|18|1|28|19|35|134|2|4|7|0|0.261|0.365|0.336
Nicky Lopez|TEX|226|1|20|22|5|38|10|53|203|2|3|3|1|0.261|0.303|0.3
Yainer Diaz|HOU|262|10|28|32|0|42|10|65|249|2|1|10|0|0.261|0.29|0.422
Brett Callahan|DET|26|1|2|6|0|7|1|6|23|1|1|1|1|0.261|0.308|0.522
Dominic Smith|ATL|286|8|39|44|0|45|21|67|257|5|2|6|1|0.261|0.316|0.385
Yohendrick Piñango|TOR|180|5|12|20|0|44|11|44|169|0|0|8|0|0.26|0.306|0.396
Matt Olson|ATL|579|37|92|78|4|146|58|134|515|3|3|32|0|0.26|0.337|0.538
Dane Myers|CIN|263|5|28|21|9|65|31|59|227|2|3|9|0|0.26|0.354|0.366
Carson Kelly|CHC|350|8|45|45|0|59|35|81|312|0|3|12|0|0.26|0.34|0.375
Miguel Andujar|SDP|254|5|24|22|2|38|11|62|239|0|4|20|2|0.259|0.303|0.423
Isaac Paredes|HOU|535|17|51|72|0|70|54|119|459|5|17|23|1|0.259|0.355|0.425
Brandon Nimmo|TEX|543|13|53|49|6|116|43|127|490|3|7|30|4|0.259|0.326|0.416
Braden Shewmake|MIL|91|3|12|10|1|16|2|22|85|2|0|5|0|0.259|0.27|0.424
Hyeseong Kim|LAD|131|1|16|11|5|31|12|30|116|2|0|3|1|0.259|0.323|0.328
Nick Allen|HOU|135|2|21|13|2|27|8|31|120|3|1|4|0|0.258|0.303|0.342
Gleyber Torres|DET|333|8|45|35|0|61|45|73|283|2|3|10|0|0.258|0.363|0.378
Cody Bellinger|NYY|448|12|55|58|10|72|55|100|388|5|0|22|3|0.258|0.346|0.423
Nico Hoerner|CHC|574|7|53|59|21|50|40|134|520|7|7|27|1|0.258|0.315|0.354
Brice Turang|MIL|560|17|79|78|18|138|72|124|482|2|0|28|3|0.257|0.353|0.434
Oneil Cruz|PIT|314|17|49|52|22|110|35|71|276|0|3|10|1|0.257|0.347|0.486
Will Wagner|SDP|45|0|5|0|0|7|10|9|35|0|0|1|0|0.257|0.422|0.286
Ildemaro Vargas|ARI|415|9|52|63|3|41|23|99|386|2|2|18|5|0.256|0.3|0.399
Caleb Durbin|BOS|479|12|64|62|16|63|35|109|425|4|10|22|1|0.256|0.325|0.398
Tsung-Che Cheng|BOS|44|0|7|5|0|14|4|10|39|1|0|1|0|0.256|0.318|0.282
Carlos Cortes|ATH|312|8|25|37|2|51|28|71|277|3|4|15|1|0.256|0.33|0.404
Dominic Canzone|SEA|407|19|46|58|2|87|37|93|363|2|5|21|1|0.256|0.332|0.477
Nick Kurtz|ATH|434|21|62|69|7|141|79|90|352|0|3|15|1|0.256|0.396|0.483
Tyrone Taylor|CHC|196|10|26|30|3|37|13|45|176|1|2|10|0|0.256|0.313|0.483
Giancarlo Stanton|NYY|96|3|8|14|1|29|6|23|90|0|0|6|0|0.256|0.302|0.422
Ozzie Albies|ATL|568|20|74|67|3|80|40|130|509|13|6|23|0|0.255|0.31|0.418
Alejandro Osuna|TEX|220|1|25|24|5|32|19|49|192|0|8|5|0|0.255|0.347|0.297
Jonah Cox|SFG|55|3|9|6|4|28|1|13|51|0|0|1|2|0.255|0.269|0.529
Andruw Monasterio|BOS|307|6|33|38|4|57|24|70|275|4|3|23|1|0.255|0.317|0.411
Zack Gelof|ATH|316|14|53|37|9|79|22|73|287|0|5|13|1|0.254|0.318|0.453
Byron Buxton|MIN|408|25|65|46|7|100|30|94|370|2|6|18|1|0.254|0.319|0.511
Spencer Horwitz|PIT|371|10|37|38|1|56|45|80|315|4|7|12|1|0.254|0.356|0.394
Ali Sánchez|NYY|67|1|6|7|0|18|1|16|63|1|2|2|0|0.254|0.284|0.333
Dillon Dingler|DET|520|26|65|82|0|115|31|119|469|3|15|24|2|0.254|0.319|0.48
Alan Roden|MIN|79|0|6|10|0|11|9|17|67|2|0|4|0|0.254|0.333|0.313
Dalton Rushing|LAD|245|12|37|36|0|70|23|55|217|1|4|12|0|0.253|0.335|0.475
Max Muncy|LAD|463|26|69|67|2|117|55|102|403|1|4|20|1|0.253|0.348|0.501
Mickey Moniak|COL|358|21|45|60|1|94|20|83|328|7|3|15|4|0.253|0.296|0.515
Justin Foscue|TEX|193|9|20|25|0|47|15|44|174|1|3|10|1|0.253|0.321|0.477
Josh Bell|MIN|521|17|67|80|1|106|42|119|471|3|4|27|1|0.253|0.317|0.423
Curtis Mead|BOS|329|17|49|48|6|63|39|72|285|0|5|17|1|0.253|0.353|0.498
Griffin Conine|MIA|222|14|30|31|2|69|25|49|194|0|3|6|0|0.253|0.347|0.5
Alex Bregman|CHC|599|19|75|69|3|94|66|131|519|6|8|24|1|0.252|0.342|0.412
Hunter Goodman|COL|470|36|72|72|5|154|39|107|424|3|4|16|1|0.252|0.319|0.55
Adam Frazier|LAA|122|1|18|10|2|32|9|27|107|0|3|7|1|0.252|0.328|0.364
Bryan Torres|STL|136|4|14|17|2|27|10|31|123|1|1|1|2|0.252|0.311|0.39
Wilyer Abreu|BOS|568|22|74|69|8|116|61|125|496|7|2|28|4|0.252|0.332|0.458
Andrés Chaparro|WSH|154|9|27|33|0|34|18|33|131|0|5|11|0|0.252|0.364|0.542
Anthony Seigler|BOS|169|3|21|13|2|28|17|37|147|2|1|12|1|0.252|0.329|0.408
Bryce Eldridge|SFG|356|14|41|35|1|94|45|78|310|1|0|15|0|0.252|0.346|0.435
Geraldo Perdomo|ARI|558|9|61|46|17|69|77|117|465|6|4|18|6|0.252|0.359|0.374
Ben Rice|NYY|546|35|83|83|3|136|68|118|471|2|5|20|3|0.251|0.35|0.529
Miguel Vargas|CHW|578|29|91|76|13|101|82|121|483|5|7|30|1|0.251|0.364|0.497
Dylan Beavers|BAL|257|6|29|31|5|67|25|57|228|1|2|15|0|0.25|0.328|0.395
Drew Cavanaugh|SFG|108|0|5|7|1|27|14|23|92|0|0|1|0|0.25|0.349|0.261
Scott Kingery|CHC|4|0|2|0|1|0|0|1|4|0|0|0|0|0.25|0.25|0.25
Eddys Leonard|SFG|8|0|0|0|0|2|0|2|8|0|0|1|0|0.25|0.25|0.375
Charles McAdoo|TOR|69|2|6|10|1|20|4|16|64|1|0|2|0|0.25|0.29|0.375
Parker Meadows|DET|39|0|3|2|3|10|2|9|36|0|1|1|1|0.25|0.308|0.333
Kenny Piper|TBR|9|1|2|2|0|2|1|2|8|0|0|0|0|0.25|0.333|0.625
Logan Porter|LAA|6|0|2|0|0|2|2|1|4|0|0|1|0|0.25|0.5|0.5
Yohel Pozo|BAL|50|1|3|7|0|6|1|12|48|1|0|1|0|0.25|0.26|0.333
Luis Urías|TOR|59|3|5|8|0|10|6|13|52|1|0|3|0|0.25|0.322|0.481
Corbin Carroll|ARI|563|18|81|58|20|123|66|121|485|4|8|28|16|0.249|0.346|0.485
Ketel Marte|ARI|519|21|65|67|4|78|41|117|469|4|5|23|3|0.249|0.314|0.446
Brandon Lowe|PIT|553|27|78|80|2|164|50|123|494|7|2|26|1|0.249|0.316|0.47
Brayan Rocchio|CLE|499|10|51|54|16|73|32|112|450|4|9|19|2|0.249|0.309|0.367
Esmerlyn Valdez|PIT|251|15|36|42|0|94|38|52|209|3|1|13|1|0.249|0.363|0.536
Will Smith|LAD|201|6|23|23|0|34|23|43|173|3|2|5|0|0.249|0.338|0.382
Cole Young|SEA|534|16|62|57|3|90|34|121|487|3|9|15|3|0.248|0.308|0.39
Teoscar Hernández|LAD|374|11|50|44|2|104|30|84|339|3|2|14|1|0.248|0.31|0.392
Aaron Judge|NYY|261|17|43|38|5|72|42|53|214|1|2|10|0|0.248|0.375|0.533
Vaughn Grissom|LAA|354|9|37|54|1|64|23|79|319|4|7|18|0|0.248|0.309|0.389
Jose Altuve|HOU|454|14|59|41|4|93|37|102|412|2|2|17|2|0.248|0.311|0.4
Joey Ortiz|MIL|331|7|38|38|9|63|31|72|291|5|0|12|2|0.247|0.315|0.375
Julio Rodríguez|SEA|534|20|61|56|17|119|40|120|485|4|5|18|0|0.247|0.309|0.408
Tyler Freeman|COL|288|3|29|23|6|34|11|63|255|0|15|6|1|0.247|0.317|0.314
Daylen Lile|WSH|551|17|67|72|13|107|31|126|510|4|6|25|5|0.247|0.296|0.416
Ben Williamson|TBR|270|3|31|26|8|51|20|61|247|0|2|10|1|0.247|0.309|0.332
Brooks Lee|MIN|512|21|59|70|7|83|33|117|474|1|3|21|3|0.247|0.299|0.437
Paul Goldschmidt|NYY|334|16|37|44|1|81|26|75|304|1|3|11|1|0.247|0.311|0.447
Iván Herrera|STL|595|14|82|53|7|109|65|123|499|4|27|23|1|0.246|0.361|0.381
Rafael Flores Jr.|PIT|78|6|10|14|0|23|9|17|69|0|0|3|0|0.246|0.333|0.551
Matt Shaw|CHC|147|4|20|20|4|27|12|32|130|1|3|6|2|0.246|0.322|0.415
Rafael Devers|SFG|564|29|74|76|0|145|59|123|500|4|1|31|1|0.246|0.324|0.486
Blaze Jordan|STL|196|2|15|25|0|28|7|45|183|4|2|8|4|0.246|0.276|0.366
Jacob Young|WSH|403|10|48|43|15|69|27|89|362|2|8|18|3|0.246|0.311|0.395
Connor Wong|BOS|206|4|20|23|3|48|16|44|179|1|6|11|0|0.246|0.327|0.374
JJ Wetherholt|STL|578|17|88|48|14|93|63|122|497|2|16|14|0|0.245|0.348|0.376
Tyler Stephenson|CIN|376|12|33|44|0|102|40|81|330|4|2|17|0|0.245|0.327|0.406
Tim Tawa|ARI|248|8|26|32|7|55|19|54|220|3|0|10|0|0.245|0.302|0.4
Sebastián Rivero|LAA|57|0|5|8|0|12|3|13|53|0|0|2|0|0.245|0.286|0.283
Luis Rengifo|SDP|347|4|37|36|6|49|33|75|306|2|3|12|0|0.245|0.323|0.324
Tyler Soderstrom|ATH|453|19|58|56|2|91|53|97|396|1|3|27|3|0.245|0.338|0.472
Dustin Harris|SDP|59|0|7|5|4|8|6|12|49|1|1|2|1|0.245|0.333|0.327
Alec Bohm|PHI|521|14|49|76|2|74|34|116|474|5|8|22|1|0.245|0.303|0.384
Hunter Feduccia|LAD|205|3|20|16|0|51|19|44|180|1|1|9|1|0.244|0.318|0.356
Edwin Arroyo|CIN|142|0|13|5|1|31|5|32|131|1|3|3|1|0.244|0.286|0.282
Victor Bericoto|SFG|87|4|7|12|1|24|1|21|86|0|0|3|0|0.244|0.253|0.419
Michael Busch|CHC|592|16|60|66|2|136|76|122|500|4|12|23|2|0.244|0.355|0.394
Jose Siri|LAA|178|7|28|23|5|57|11|39|160|1|3|8|0|0.244|0.303|0.425
Andrew Benintendi|CHW|393|13|48|65|1|93|33|86|353|5|1|19|2|0.244|0.306|0.419
A.J. Ewing|NYM|380|7|41|28|21|100|35|82|337|3|2|16|1|0.243|0.316|0.359
Raynel Delgado|HOU|41|1|4|4|0|7|3|9|37|0|0|1|0|0.243|0.3|0.351
Daniel Susac|SFG|161|3|11|22|2|36|8|35|144|4|3|8|1|0.243|0.289|0.375
Sal Frelick|MIL|318|4|34|36|6|31|26|68|280|3|2|15|0|0.243|0.309|0.339
Kyle Schwarber|PHI|573|40|79|81|3|191|83|116|478|5|6|16|1|0.243|0.358|0.531
